,Fahrtnummer,Fahrzeugnummer,Buchungskreis,Abfahrtsdatum,Messung,Zug id,Abfahrtszeit,Ankunftszeit,Entfernung km,Passagieranzahl,Abfahrtsbahnhof,Ankunftsbahnhof,grund
18191,8449955183.0,7.0,1008,2023-06-18,1239.09,8449955183,,2024-06-17 02:07:50,408,446,Port Jenniferburgh,South Mason,Missing Values
18204,1098165261.0,8.0,XXXX,2021-03-14,,1098165261,2024-06-01 13:10:46,2024-06-01 14:19:46,773,374,Greenberg,Lake Yesenia,Missing Values
18215,4728233431.0,2.0,1001,2020-07-31,4599.15,4728233431,2024-06-13 00:45:17,2024-06-13 03:13:17,448,,Ashleymouth,Port Shanetown,Missing Values
18270,,6.0,1005,2023-09-08,4523.69,9927776387,2024-05-27 06:27:03,2024-05-27 07:46:03,440,70,East Cameron,Walkerport,Missing Values
18289,8666614230.0,,1009,2021-04-06,4796.38,8666614230,2024-05-31 15:11:11,2024-05-31 19:40:11,205,52,Port Russellshire,Jameschester,Missing Values
18356,8359441756.0,5.0,1007,2021-09-30,567.15,8359441756,,2024-06-17 09:12:38,604,176,Grantmouth,Barrerachester,Missing Values
18366,8359441756.0,15.0,,2021-09-30,1421.61,8359441756,2024-06-17 07:23:38,2024-06-17 09:12:38,604,176,Grantmouth,Barrerachester,Missing Values
18385,6938005393.0,3.0,1009,2022-12-18,3285.81,6938005393,,2024-06-15 12:40:24,982,108,Hudsonton,North Randall,Missing Values
18388,6125133825.0,3.0,1001,2024-01-09,1909.33,6125133825,2024-06-20 06:56:08,2024-06-20 11:09:08,317,233,,Port Normanside,Missing Values
18405,9476251790.0,5.0,1007,18/11/2021,1214.59,,2024-06-22 12:10:24,2024-06-22 14:38:24,785,459,North Jennifer,New Robin,Missing Values
18488,7567011192.0,5.0,1008,2021-02-16,4789.14,7567011192,2024-05-30 09:25:54,2024-05-30 12:32:54,,474,New Rebecca,Carrollstad,Missing Values
18491,7567011192.0,8.0,1008,2021-02-16,4820.74,QXPFOTIDML,2024-05-30 09:25:54,2024-05-30 12:32:54,598,474,New Rebecca,,Missing Values
18599,9220640924.0,1.0,,2020-09-18,2833.65,9220640924,2024-06-10 19:30:32,2024-06-10 20:30:32,781,347,East Juan,Hardinland,Missing Values
18606,9220640924.0,8.0,1004,,4723.11,9220640924,2024-06-10 19:30:32,2024-06-10 20:30:32,781,347,East Juan,Hardinland,Missing Values
18651,9085384321.0,11.0,1002,,3137.14,9085384321,2024-06-17 09:12:27,2024-06-17 10:05:27,514,77,South Rachel,South Erikamouth,Missing Values
18695,5259303007.0,10.0,1000,2023-03-29,,5259303007,2024-06-03 02:20:33,2024-06-03 05:41:33,964,362,North Karlaton,East Melissa,Missing Values
18696,5259303007.0,11.0,,2023-03-29,638.44,5259303007,2024-06-03 02:20:33,2024-06-03 05:41:33,964,362,North Karlaton,East Melissa,Missing Values
18756,8668666098.0,3.0,1002,2023-08-07,1448.69,8668666098,2024-06-23 17:28:30,2024-06-23 20:04:30,294,360,,East Richardbury,Missing Values
18820,206154057.0,7.0,1007,2022-01-15,1556.76,0206154057,explain,2024-06-05 14:57:18,,446,East Jennifer,Mitchellmouth,Missing Values
18864,505037075.0,3.0,XXXX,2020-10-20,2494.04,0505037075,,2024-05-30 20:57:19,296,98,West Sherry,Martinezchester,Missing Values
18911,4993827045.0,19.0,1001,2024-02-23,2646.3,4993827045,2024-06-02 07:11:31,2024-06-02 10:10:31,162,,New Tina,Port Jaimehaven,Missing Values
18952,3375114268.0,4.0,1001,2023-06-25,4351.52,3375114268,,2024-06-03 16:52:55,388,383,Allisonstad,Smithfurt,Missing Values
19041,6242300894.0,5.0,1007,2021-04-13,2756.0,6242300894,2024-06-17 11:45:26,,377,152,Jeffreyberg,North Lindaburgh,Missing Values
19135,1103912879.0,4.0,1006,2023-06-11,3795.25,1103912879,,2024-05-30 04:29:54,553,135,West Duanefurt,South Conniefort,Missing Values
19436,4163661937.0,13.0,1004,,1688.9,4163661937,2024-05-31 09:51:33,2024-05-31 12:13:33,668,232,Petersenport,Lake Sydneyhaven,Missing Values
19441,2795599164.0,3.0,1008,2024-03-22,4583.97,,2024-06-03 06:45:55,2024-06-03 09:18:55,813,141,South Allen,South Matthewborough,Missing Values
19473,49504161.0,16.0,1003,2022-05-18,3003.63,0049504161,,2024-06-23 22:15:51,702,261,Farleyview,East Ashley,Missing Values
19572,5511826239.0,8.0,1005,,4087.3,5511826239,2024-06-13 12:01:19,2024-06-13 16:48:19,275,128,Yvettestad,East Anita,Missing Values
19733,7277427604.0,2.0,1001,2021-03-14,3146.26,7277427604,2024-06-22 18:28:29,2024-06-22 20:46:29,187,463,,New Stephanie,Missing Values
19773,5664225208.0,12.0,1003,,4310.49,5664225208,2024-06-25 19:41:32,2024-06-25 22:47:32,846,277,New Chelsea,New Pamela,Missing Values
19780,5664225208.0,19.0,1003,2023-07-09,2358.62,5664225208,2024-06-25 19:41:32,2024-06-25 22:47:32,846,277,New Chelsea,,Missing Values
19901,3181949031.0,,1005,2022-09-26,1739.58,3181949031,2024-05-27 01:31:19,2024-05-27 05:24:19,528,109,Port Gerald,North Haroldhaven,Missing Values
19913,6771641974.0,,1001,2023-12-21,3884.53,6771641974,2024-06-25 02:23:55,2024-06-25 03:30:55,201,305,Lake Lori,Lake James,Missing Values
19978,7309840011.0,7.0,1009,2022-03-25,968.22,7309840011,2024-05-27 17:21:58,2024-05-27 21:11:58,,240,New Carlosland,Gabrielletown,Missing Values
20014,6703658983.0,4.0,XXXX,2024-06-10,1737.04,6703658983,2024-06-09 21:40:44,2024-06-10 01:08:44,192,350,,East Annette,Missing Values
20171,9350384753.0,1.0,1005,2023-06-13,1735.92,9350384753,2024-06-04 00:07:14,2024-06-04 00:51:14,482,,South Michaelfort,Port Kathymouth,Missing Values
20193,,8.0,XXXX,17/06/1983,2420.4,7797901774,2024-05-29 17:37:09,2024-05-29 21:08:09,451,100,Millershire,Brownland,Missing Values
20205,7797901774.0,20.0,XXXX,2022-10-13,3372.54,7797901774,2024-05-29 17:37:09,2024-05-29 21:08:09,,100,Millershire,Brownland,Missing Values
20305,7899256275.0,1.0,1006,2021-04-04,3050.8,7899256275,2024-06-13 00:04:03,2024-06-13 02:34:03,895,77,,Lewisport,Missing Values
20323,147351592.0,,1009,2020-10-01,3415.06,0147351592,2024-06-07 01:30:19,2024-06-07 06:19:19,832,129,North Christinefurt,West Thomasberg,Missing Values
20349,5326220484.0,2.0,1007,2022-03-20,4580.32,5326220484,2024-06-09 20:56:48,2024-06-09 23:44:48,956,196,,Kristinville,Missing Values
20392,202022090.0,5.0,1005,2020-05-09,1273.97,0202022090,2024-06-13 13:42:41,,713,317,South Christinestad,West Amber,Missing Values
20438,8200177930.0,1.0,1005,2022-12-11,1873.48,,2024-06-22 20:35:13,2024-06-22 21:10:13,732,260,Lake Joseph,North Loriborough,Missing Values
20512,5246877007.0,4.0,1002,2023-03-03,1954.98,5246877007,,2024-06-19 15:29:55,382,500,Juanport,North Matthew,Missing Values
20532,7638600701.0,3.0,1002,2023-03-27,-2064.22,7638600701,,2024-06-19 01:24:21,967,97,Leahmouth,Brandonburgh,Missing Values
20541,7638600701.0,12.0,1002,2023-03-27,2960.99,7638600701,2024-06-18 22:44:21,2024-06-19 01:24:21,967,97,,Brandonburgh,Missing Values
20552,1207536569.0,,XXXX,2020-10-09,3811.18,1207536569,2024-06-17 14:23:36,2024-06-17 18:50:36,564,436,Justinville,East Amyview,Missing Values
20587,1101908027.0,7.0,1009,2020-10-16,,1101908027,2024-06-12 02:50:54,2024-06-12 07:46:54,831,403,North Angela,Mirandashire,Missing Values
20599,9104309462.0,8.0,1005,,4496.52,9104309462,2024-06-20 04:34:14,2024-06-20 08:08:14,688,500,Perkinsview,Port Shanestad,Missing Values
20630,6918362350.0,2.0,1007,2020-02-28,3675.06,6918362350,2024-05-27 13:31:17,2024-05-27 16:34:17,,352,Williamstown,Johnsonberg,Missing Values
20634,6918362350.0,,1007,2020-02-28,3934.27,6918362350,2024-05-27 13:31:17,2024-05-27 16:34:17,785,352,Williamstown,Johnsonberg,Missing Values
20668,9545849867.0,5.0,1005,2021-02-06,2924.59,,2024-05-31 05:28:14,2024-05-31 08:37:14,683,149,Whitebury,Johnbury,Missing Values
20786,5346820897.0,14.0,1001,,4398.24,5346820897,2024-06-20 20:30:56,2024-06-21 00:12:56,953,270,Williamsview,Samanthatown,Missing Values
20815,224656254.0,2.0,1003,2022-12-23,1139.23,0224656254,2024-06-09 08:22:28,2024-06-09 13:20:28,72,,Jonesshire,Kevinton,Missing Values
20853,,6.0,1004,2021-06-24,4604.12,4060367978,2024-06-25 19:36:39,2024-06-25 20:52:39,136,113,Gomeztown,South Scott,Missing Values
20865,720223738.0,12.0,XXXX,2023-08-02,2542.72,0720223738,2024-06-24 08:58:59,2024-06-24 11:35:59,,384,South Bretthaven,Rebeccafort,Missing Values
20921,1228715807.0,2.0,1007,2020-06-05,792.92,1228715807,2024-06-24 09:28:37,,423,220,Littletown,West Kristiemouth,Missing Values
21012,7355704999.0,7.0,1007,2022-02-22,780.44,7355704999,2024-06-10 15:24:08,2024-06-10 16:43:08,240,,East Ericburgh,North Jaketown,Missing Values
21377,510937721.0,,1008,2024-04-13,3803.95,0510937721,2024-06-24 23:06:39,2024-06-25 01:11:39,907,133,Davidport,Fitzpatrickbury,Missing Values
21431,6527128591.0,17.0,1006,2024-04-08,4943.43,6527128591,2024-06-08 07:20:07,2024-06-08 10:08:07,,271,Hortonchester,North Susanmouth,Missing Values
21457,7707974613.0,1.0,1009,2023-04-22,3877.99,7707974613,,2024-06-08 07:24:38,641,138,Zhangton,West James,Missing Values
21459,7707974613.0,3.0,1009,2023-04-22,641.23,7707974613,2024-06-08 04:08:38,2024-06-08 07:24:38,641,138,,West James,Missing Values
21489,9236062744.0,4.0,1009,2022-08-05,3559.71,9236062744,2024-06-23 08:43:28,2024-06-23 12:16:28,773,76,Rickyburgh,,Missing Values
21502,7317874027.0,6.0,1007,2020-04-10,1965.2,7317874027,2024-05-30 18:01:40,2024-05-30 18:58:40,,140,Bowmanmouth,Lake Brentstad,Missing Values
21549,3754374163.0,17.0,1002,2022-07-01,4399.68,3754374163,2024-06-12 05:47:22,2024-06-12 10:25:22,,155,Tuckerbury,East Sarahaven,Missing Values
21565,,14.0,1002,2021-05-07,3559.55,5136774319,2024-06-21 04:13:39,2024-06-21 05:24:39,708,289,Shaunburgh,Andrewmouth,Missing Values
21567,2326411008.0,2.0,1008,2024-05-10,2760.2,2326411008,2024-06-11 13:31:04,2024-06-11 18:17:04,332,,Kleintown,Debraburgh,Missing Values
21608,8008020841.0,2.0,1003,2023-01-19,,8008020841,2024-06-12 10:56:46,2024-06-12 11:30:46,151,248,Christopherton,Lake Denise,Missing Values
21674,380351570.0,8.0,1006,2023-01-19,,0380351570,2024-06-16 09:14:19,2024-06-16 10:05:19,454,268,South Kathryn,Livingstonbury,Missing Values
21736,9371402639.0,5.0,1004,2021-05-26,4965.5,9371402639,2024-06-20 03:50:56,,733,484,West Ryan,New Ronald,Missing Values
21739,578588496.0,3.0,1000,2022-02-16,4153.79,0578588496,2024-06-01 23:06:41,2024-06-02 01:30:41,840,263,South David,,Missing Values
21785,8936157542.0,6.0,1002,2022-02-03,1806.64,,2024-06-01 02:27:01,2024-06-01 04:14:01,198,492,Brandonshire,Jonathanfurt,Missing Values
21856,9276220648.0,1.0,1002,2022-01-15,4198.34,,2024-06-21 06:54:08,2024-06-21 10:12:08,652,239,Johnsonside,New Melanie,Missing Values
21925,9221458448.0,4.0,1004,2022-08-03,2502.03,9221458448,,2024-06-18 05:51:48,922,212,East Patriciafurt,Jacksontown,Missing Values
21934,597575228.0,7.0,XXXX,2020-06-01,4371.53,0597575228,2024-06-10 04:27:37,2024-06-10 05:44:37,843,,Aprilfort,New Crystal,Missing Values
21939,597575228.0,12.0,XXXX,2020-06-01,,0597575228,2024-06-10 04:27:37,2024-06-10 05:44:37,843,222,Aprilfort,New Crystal,Missing Values
21985,3257761551.0,2.0,1005,2021-01-08,3296.71,3257761551,2024-05-31 06:30:12,2024-05-31 09:40:12,,221,Jacobsonmouth,Weaverburgh,Missing Values
22012,6840094645.0,5.0,1009,2020-06-18,,6840094645,2024-05-31 23:41:39,2024-06-01 00:21:39,667,100,Nelsonberg,East Stephen,Missing Values
22058,8674828977.0,11.0,1001,2022-06-26,,8674828977,2024-06-08 17:10:28,2024-06-08 21:06:28,765,398,Calderonburgh,East Brian,Missing Values
22093,2641579983.0,4.0,1003,2020-09-19,1646.24,2641579983,2024-06-23 12:33:41,,192,362,Port Alejandro,Samanthaburgh,Missing Values
22109,4631282279.0,2.0,1003,2020-06-08,,4631282279,2024-06-03 19:26:37,2024-06-03 23:03:37,587,329,Tamarashire,North Davidland,Missing Values
22160,7538122162.0,3.0,,2020-11-01,3779.32,7538122162,2024-06-22 06:16:25,2024-06-22 11:12:25,299,111,Johnstonfort,Port Renee,Missing Values
22196,8421555542.0,5.0,XXXX,2022-08-24,4656.17,,2024-06-06 04:02:14,2024-06-06 06:09:14,812,287,Linhaven,Vincenthaven,Missing Values
22355,4194526111.0,7.0,,2021-04-12,2403.99,4194526111,2024-06-02 16:25:41,2024-06-02 17:25:41,134,137,Vasquezborough,Tylerstad,Missing Values
22373,3039794219.0,6.0,1008,2020-01-15,2062.21,3039794219,,2024-06-25 03:01:01,291,193,North Robertbury,Port Joanna,Missing Values
22387,5101735763.0,4.0,1003,2024-01-08,2193.92,5101735763,2024-06-24 23:40:43,2024-06-25 00:28:43,723,117,West Brett,,Missing Values
22551,9944643654.0,13.0,1005,2020-05-12,4207.44,,2024-06-24 07:55:38,2024-06-24 09:47:38,91,294,Stewartchester,Thompsonton,Missing Values
22586,4421343514.0,9.0,1005,2021-05-25,2356.14,4421343514,2024-06-23 06:19:56,2024-06-23 10:54:56,679,105,West Christine,,Missing Values
22622,1436536952.0,3.0,XXXX,,925.26,1436536952,2024-05-28 15:40:44,2024-05-28 18:21:44,453,104,South Markland,Amberbury,Missing Values
22652,2488641477.0,5.0,1000,2020-02-18,3276.82,2488641477,2024-06-15 08:53:43,2024-06-15 11:35:43,105,102,West Erikaton,,Missing Values
22733,9227965194.0,7.0,1000,2021-04-27,1903.16,9227965194,,2024-06-22 15:52:30,466,256,Lisaland,Hilltown,Missing Values
22744,,8.0,1001,2021-02-13,4709.88,6947916972,2024-05-31 04:50:44,2024-05-31 07:23:44,80,320,South Christopher,South Benjamin,Missing Values
22852,2367751795.0,3.0,1003,2020-09-12,4958.64,2367751795,2024-06-15 15:43:43,2024-06-15 18:38:43,581,333,North Jermaineside,,Missing Values
22888,1771123758.0,,1000,2023-05-01,3105.03,1771123758,2024-06-21 08:06:42,2024-06-21 08:37:42,861,310,New Kyleton,East Gail,Missing Values
22903,,13.0,XXXX,2023-12-07,3869.98,0309160810,2024-06-15 01:30:44,2024-06-15 02:49:44,788,234,South Robertbury,Johnsonstad,Missing Values
22930,3204628036.0,,1007,2024-04-29,1540.4,3204628036,2024-05-29 03:38:50,2024-05-29 08:13:50,944,485,West Carolland,East Joseph,Missing Values
23031,8204462901.0,2.0,1000,2022-11-11,4011.49,,2024-06-13 19:10:34,2024-06-13 20:26:34,784,441,New Nicoleside,Mendozaside,Missing Values
23049,6835504381.0,4.0,1009,2020-10-08,4802.61,6835504381,2024-06-14 03:28:29,2024-06-14 07:15:29,,178,Mcgeeview,Oliverbury,Missing Values
23064,3211130575.0,1.0,1000,2022-04-12,715.09,,2024-05-28 05:19:21,2024-05-28 09:11:21,149,493,East Dawn,Fieldsburgh,Missing Values
23071,3211130575.0,8.0,1000,2022-04-12,,3211130575,2024-05-28 05:19:21,2024-05-28 09:11:21,149,493,East Dawn,Fieldsburgh,Missing Values
23095,6175710553.0,4.0,1003,2020-01-04,1024.51,6175710553,2024-06-03 18:07:22,2024-06-03 18:37:22,87,256,,West Matthewton,Missing Values
23141,,2.0,1009,2023-09-17,4823.4,0347781774,2024-06-24 02:11:17,2024-06-24 04:15:17,636,465,New Nicoleview,Vasquezside,Missing Values
23204,9389224504.0,9.0,1008,2021-04-29,1424.96,9389224504,2024-05-31 04:33:07,,653,164,South Brittany,Davidview,Missing Values
23228,7825111134.0,1.0,1006,2022-09-23,1406.61,7825111134,2024-06-10 21:40:31,2024-06-11 02:07:31,950,155,,New Alisonshire,Missing Values
23242,8466197152.0,5.0,XXXX,2023-04-04,4304.09,8466197152,2024-05-29 17:22:01,,818,486,Perkinstown,Williamstad,Missing Values
23248,8466197152.0,11.0,XXXX,2023-04-04,4252.36,8466197152,2024-05-29 17:22:01,,818,486,Perkinstown,Williamstad,Missing Values
23281,4748497734.0,2.0,XXXX,,2606.45,4748497734,2024-06-15 09:17:18,2024-06-15 10:57:18,193,454,South Matthew,Mendozaburgh,Missing Values
23288,4748497734.0,9.0,,2021-06-17,3451.9,4748497734,2024-06-15 09:17:18,2024-06-15 10:57:18,193,454,South Matthew,Mendozaburgh,Missing Values
23355,,4.0,XXXX,2023-06-27,1000.84,7281716937,2024-06-24 20:17:04,2024-06-24 20:52:04,912,115,East Sierra,West Michaelside,Missing Values
23359,7281716937.0,8.0,XXXX,2023-06-27,,7281716937,2024-06-24 20:17:04,2024-06-24 20:52:04,912,115,East Sierra,West Michaelside,Missing Values
23476,2426030710.0,14.0,1007,2024-06-21,760.6,,2024-06-10 17:26:44,2024-06-10 20:07:44,188,423,Bowersburgh,New Thomastown,Missing Values
23493,9011432820.0,,1006,2023-08-31,1835.32,9011432820,2024-06-07 05:31:51,2024-06-07 07:50:51,302,434,Clarkmouth,East Beverly,Missing Values
23501,9246818112.0,6.0,1009,2020-12-31,1218.4,9246818112,2024-06-18 05:30:43,2024-06-18 07:37:43,91,,Mcbrideborough,Blakeville,Missing Values
23511,9246818112.0,16.0,1009,,661.88,9246818112,2024-06-18 05:30:43,2024-06-18 07:37:43,91,348,Mcbrideborough,Blakeville,Missing Values
23517,5817846107.0,4.0,1005,2020-11-01,3668.9,,2024-06-24 21:11:56,2024-06-24 22:16:56,70,235,Brayhaven,West Kathleen,Missing Values
23520,7550893156.0,,1002,2023-08-18,2887.69,7550893156,2024-06-08 22:00:04,2024-06-09 01:20:04,295,able,New Josephland,Morrischester,Missing Values
23645,2085545360.0,4.0,XXXX,2020-12-22,1036.86,2085545360,2024-06-02 07:42:12,2024-06-02 11:21:12,798,290,Port Meagan,,Missing Values
23680,1060084299.0,4.0,1003,2021-07-24,1973.95,1060084299,,2024-06-20 14:56:44,740,435,New Markbury,East Randy,Missing Values
23707,1961484895.0,7.0,1009,2020-05-12,4389.93,1961484895,,2024-06-12 15:42:55,138,278,Patriciaport,East Sharonland,Missing Values
23727,9672297755.0,8.0,XXXX,11/12/1979,3417.7,9672297755,2024-06-22 09:10:42,,652,254,Lake Krista,Lake Kimberlyshire,Missing Values
24038,7041804036.0,4.0,1002,2021-04-08,3200.9,7041804036,2024-06-17 05:08:32,2024-06-17 08:40:32,,365,East Kevinside,Port Regina,Missing Values
24102,4806392661.0,8.0,1004,2021-10-25,3748.56,4806392661,2024-05-28 15:38:23,2024-05-28 16:39:23,,93,Joshuaville,East William,Missing Values
24153,4409934227.0,10.0,1004,2021-07-29,2333.87,4409934227,2024-06-11 01:13:14,2024-06-11 03:12:14,234,,South Elizabethmouth,Mercedesfurt,Missing Values
24201,859467304.0,17.0,1006,,961.51,0859467304,2024-05-31 23:49:47,2024-06-01 00:42:47,795,319,Mariaborough,West Elizabeth,Missing Values
24227,1833695113.0,3.0,XXXX,11/04/2014,691.62,1833695113,2024-06-25 18:55:36,2024-06-25 20:32:36,881,180,,Alisonmouth,Missing Values
24235,2361223648.0,5.0,,2021-07-04,3943.3,2361223648,2024-06-03 14:50:04,2024-06-03 18:37:04,445,241,New Samuel,New Michael,Missing Values
24352,9295052752.0,9.0,XXXX,2023-11-15,2858.74,9295052752,2024-06-24 21:30:40,2024-06-25 02:21:40,893,388,Lake Rebeccatown,,Missing Values
24444,8370821796.0,5.0,1007,,3270.6,8370821796,2024-06-18 17:04:23,2024-06-18 18:41:23,566,186,Angelafurt,Lake Edwardville,Missing Values
24461,1323451941.0,8.0,1009,2021-08-18,2976.49,1323451941,2024-06-03 17:51:26,2024-06-03 18:42:26,911,,Kimberlystad,Mooreton,Missing Values
24592,9905939661.0,1.0,1008,2021-12-25,1262.07,9905939661,2024-06-01 19:31:41,2024-06-01 20:30:41,89,,West Crystalville,North Brianshire,Missing Values
24650,3776319956.0,,1005,2024-04-11,1744.36,3776319956,2024-06-19 06:47:07,2024-06-19 07:54:07,760,443,Watsonberg,Rodrigueztown,Missing Values
24709,5970638306.0,9.0,1001,2024-04-15,2352.21,5970638306,2024-06-11 03:16:38,2024-06-11 06:04:38,590,283,Hansontown,,Missing Values
24722,8503827193.0,4.0,1007,2021-03-06,2978.08,8503827193,2024-06-10 20:52:51,,723,184,Dustinland,Brittanyland,Missing Values
24796,4136707528.0,1.0,1006,2022-12-10,2421.52,,2024-06-02 19:45:59,2024-06-02 21:45:59,933,214,Longland,East Catherine,Missing Values
24797,4136707528.0,2.0,1006,2022-12-10,1324.77,,2024-06-02 19:45:59,2024-06-02 21:45:59,933,214,Longland,East Catherine,Missing Values
24818,7545520971.0,14.0,1005,2021-10-04,2475.56,7545520971,,2024-06-05 03:21:46,367,498,Lake Matthewhaven,Lake Kristatown,Missing Values
24841,4408738234.0,18.0,1009,,1532.06,4408738234,2024-06-18 06:20:03,2024-06-18 09:18:03,428,440,Stephaniechester,New Matthewbury,Missing Values
24859,4970391371.0,1.0,1005,,4141.57,4970391371,2024-06-15 05:39:23,2024-06-15 10:02:23,999,204,Elizabethburgh,Campbellfurt,Missing Values
24942,7501814715.0,9.0,1008,2020-01-08,3993.7,,2024-06-09 03:04:15,2024-06-09 07:33:15,774,315,Jonestown,Andersonmouth,Missing Values
24957,8175015231.0,11.0,1009,2020-08-05,1348.23,,2024-06-20 03:21:24,2024-06-20 07:04:24,763,443,Stephenberg,Aliciahaven,Missing Values
25020,8667541419.0,2.0,1007,24/12/2019,3014.11,,2024-06-12 22:52:13,2024-06-13 02:25:13,882,268,West Jasonfort,Katherinetown,Missing Values
25089,1929538854.0,13.0,1007,2022-07-29,4566.76,1929538854,2024-06-09 20:49:51,2024-06-09 23:39:51,,250,Cochranside,South Rachel,Missing Values
25190,9935879448.0,15.0,1000,2020-06-27,4611.1,9935879448,,2024-05-28 00:55:07,break,124,South Conniestad,Port Arthurview,Missing Values
25225,4014906804.0,,1004,2023-04-04,3280.63,4014906804,2024-06-21 18:46:57,2024-06-21 23:14:57,651,155,Lake Aaronberg,Santiagofurt,Missing Values
25245,6300742046.0,6.0,1003,,1813.02,6300742046,2024-06-24 19:51:41,2024-06-25 00:30:41,787,250,North Jacob,New Samuel,Missing Values
25284,,9.0,1007,2024-04-27,1767.18,3791360663,2024-06-15 10:50:23,2024-06-15 12:56:23,589,155,Port Nicholas,Jacobbury,Missing Values
25306,8672585635.0,,1008,2023-05-12,2735.81,8672585635,2024-06-02 08:24:52,2024-06-02 12:34:52,298,212,New Brett,Catherineberg,Missing Values
25339,2718621591.0,1.0,1009,2023-12-07,3667.65,2718621591,,2024-05-27 08:35:55,758,391,Blakefort,Christianberg,Missing Values
25467,6824810615.0,9.0,1004,2021-12-14,,6824810615,2024-06-09 14:10:06,2024-06-09 17:38:06,974,146,Bettytown,Mariachester,Missing Values
25479,7516839053.0,3.0,1005,2023-01-05,4783.8,7516839053,2024-06-23 00:25:05,2024-06-23 01:33:05,830,312,,Hessmouth,Missing Values
25541,1270865819.0,,1008,2021-11-26,4424.59,1270865819,2024-06-06 03:23:19,2024-06-06 06:46:19,818,80,West Glennfort,Hoffmanfort,Missing Values
25573,3949411792.0,3.0,1005,2024-03-04,1094.3,3949411792,2024-06-14 06:56:31,2024-06-14 11:23:31,,443,South Kyle,Stephenville,Missing Values
